Signatur;Signatur_Archivplan;AutorIn;Titel_Name;Entstehungszeitraum;Sprache;Allgemeine_Bemerkungen;Archivalienart;Kollation;Anzahl_Digitalisate;Dateiname_Digitalisat;URL_Datensatz;URL_Bild;Schrift;Ort;Bemerkung_Entstehungszeitraum;Beilagen;AbsenderIn;AdressatIn;Anzahl_Briefe;Farbe;Orientierung_Form
SLA-RMR-Ms_B_1/361;Ms_B_1/361;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240220;Deutsch;;Korrespondenz;1 Br. hs.;13;"MS_B_1_361_S_01;MS_B_1_361_S_02;MS_B_1_361_S_03;MS_B_1_361_S_04;MS_B_1_361_S_05;MS_B_1_361_S_06;MS_B_1_361_S_07;MS_B_1_361_S_08;MS_B_1_361_X_01_r;MS_B_1_361_X_01_v;MS_B_1_361_X_02_r;MS_B_1_361_X_02_v;MS_B_1_361_X_03";https://www.helveticarchives.ch/detail.aspx?ID=1035534;"https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=10;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=11;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=12;https://www.helveticarchives.ch/bild.aspx?VEID=1035534&DEID=10&SQNZNR=13";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/362;Ms_B_1/362;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240225;Deutsch;;Korrespondenz;1 Br. hs.;10;"MS_B_1_362_S_01;MS_B_1_362_S_02;MS_B_1_362_S_03;MS_B_1_362_S_04;MS_B_1_362_S_05;MS_B_1_362_S_06;MS_B_1_362_S_07;MS_B_1_362_S_08;MS_B_1_362_X_01_r;MS_B_1_362_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035535;"https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1035535&DEID=10&SQNZNR=10";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/363;Ms_B_1/363;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240305;Deutsch;;Korrespondenz;1 Br. hs.;10;"MS_B_1_363_S_01;MS_B_1_363_S_02;MS_B_1_363_S_03;MS_B_1_363_S_04;MS_B_1_363_S_05;MS_B_1_363_S_06;MS_B_1_363_S_07;MS_B_1_363_S_08;MS_B_1_363_X_01_r;MS_B_1_363_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035536;"https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1035536&DEID=10&SQNZNR=10";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/364;Ms_B_1/364;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";s.d.;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_1_364_S_01;MS_B_1_364_S_02;MS_B_1_364_X_01_r;MS_B_1_364_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035537;"https://www.helveticarchives.ch/bild.aspx?VEID=1035537&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035537&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035537&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035537&DEID=10&SQNZNR=4";hs.;s.l.;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/365;Ms_B_1/365;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240317;Französisch;;Korrespondenz;1 Telegramm;2;"MS_B_1_365_S_01;MS_B_1_365_S_02";https://www.helveticarchives.ch/detail.aspx?ID=1035538;"https://www.helveticarchives.ch/bild.aspx?VEID=1035538&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035538&DEID=10&SQNZNR=2";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/366;Ms_B_1/366;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240318;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_366_S_01;MS_B_1_366_S_02;MS_B_1_366_S_03;MS_B_1_366_S_04;MS_B_1_366_X_01_r;MS_B_1_366_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035539;"https://www.helveticarchives.ch/bild.aspx?VEID=1035539&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035539&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035539&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035539&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035539&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035539&DEID=10&SQNZNR=6";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/367;Ms_B_1/367;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240402;Deutsch;;Korrespondenz;1 Br. hs.;8;"MS_B_1_367_S_01;MS_B_1_367_S_02;MS_B_1_367_S_03;MS_B_1_367_S_04;MS_B_1_367_S_05;MS_B_1_367_S_06;MS_B_1_367_X_01_r;MS_B_1_367_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035540;"https://www.helveticarchives.ch/bild.aspx?VEID=1035540&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035540&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035540&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035540&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035540&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035540&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035540&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035540&DEID=10&SQNZNR=8";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/368;Ms_B_1/368;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";s.d.;Französisch;;Korrespondenz;1 Telegramm;2;"MS_B_1_368_S_01;MS_B_1_368_S_02";https://www.helveticarchives.ch/detail.aspx?ID=1035541;"https://www.helveticarchives.ch/bild.aspx?VEID=1035541&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035541&DEID=10&SQNZNR=2";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/369;Ms_B_1/369;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";s.d.;Französisch;;Korrespondenz;1 Br. hs.;;MS_B_1_369;https://www.helveticarchives.ch/detail.aspx?ID=1035542;https://www.helveticarchives.ch/bild.aspx?VEID=1035542&DEID=10&SQNZNR=1;hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/370;Ms_B_1/370;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";s.d.;Französisch;;Korrespondenz;1 Br. hs.;2;"MS_B_1_370_S_01;MS_B_1_370_S_02";https://www.helveticarchives.ch/detail.aspx?ID=1035559;"https://www.helveticarchives.ch/bild.aspx?VEID=1035559&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035559&DEID=10&SQNZNR=2";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/371;Ms_B_1/371;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240421;Französisch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_371_S_01;MS_B_1_371_S_02;MS_B_1_371_S_03;MS_B_1_371_S_04;MS_B_1_371_X_01_r;MS_B_1_371_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035560;"https://www.helveticarchives.ch/bild.aspx?VEID=1035560&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035560&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035560&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035560&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035560&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035560&DEID=10&SQNZNR=6";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/372;Ms_B_1/372;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240425;Französisch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_372_S_01;MS_B_1_372_S_02;MS_B_1_372_S_03;MS_B_1_372_S_04;MS_B_1_372_X_01_r;MS_B_1_372_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035561;"https://www.helveticarchives.ch/bild.aspx?VEID=1035561&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035561&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035561&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035561&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035561&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035561&DEID=10&SQNZNR=6";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/373;Ms_B_1/373;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240501;Deutsch;;Korrespondenz;1 Br. hs.;8;"MS_B_1_373_S_01;MS_B_1_373_S_02;MS_B_1_373_S_03;MS_B_1_373_S_04;MS_B_1_373_S_05;MS_B_1_373_S_06;MS_B_1_373_X_01_r;MS_B_1_373_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035562;"https://www.helveticarchives.ch/bild.aspx?VEID=1035562&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035562&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035562&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035562&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035562&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035562&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035562&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035562&DEID=10&SQNZNR=8";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/374;Ms_B_1/374;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240508;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_1_374_S_01;MS_B_1_374_S_02;MS_B_1_374_X_01_r;MS_B_1_374_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035563;"https://www.helveticarchives.ch/bild.aspx?VEID=1035563&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035563&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035563&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035563&DEID=10&SQNZNR=4";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/375;Ms_B_1/375;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240513;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_375_S_01;MS_B_1_375_S_02;MS_B_1_375_S_03;MS_B_1_375_S_04;MS_B_1_375_X_01_r;MS_B_1_375_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035564;"https://www.helveticarchives.ch/bild.aspx?VEID=1035564&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035564&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035564&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035564&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035564&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035564&DEID=10&SQNZNR=6";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/376;Ms_B_1/376;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240514;Französisch;;Korrespondenz;1 Telegramm;3;"MS_B_1_376_S_01;MS_B_1_376_X_01_r;MS_B_1_376_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035565;"https://www.helveticarchives.ch/bild.aspx?VEID=1035565&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035565&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035565&DEID=10&SQNZNR=3";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/377;Ms_B_1/377;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240602;Deutsch;;Korrespondenz;1 Br. hs.;6;"MS_B_1_377_S_01;MS_B_1_377_S_02;MS_B_1_377_S_03;MS_B_1_377_S_04;MS_B_1_377_X_01_r;MS_B_1_377_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035566;"https://www.helveticarchives.ch/bild.aspx?VEID=1035566&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035566&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035566&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035566&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035566&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035566&DEID=10&SQNZNR=6";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/378;Ms_B_1/378;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240613;Deutsch;;Korrespondenz;1 Br. hs.;8;"MS_B_1_378_S_01;MS_B_1_378_S_02;MS_B_1_378_S_03;MS_B_1_378_S_04;MS_B_1_378_S_05;MS_B_1_378_S_06;MS_B_1_378_X_01_r;MS_B_1_378_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035567;"https://www.helveticarchives.ch/bild.aspx?VEID=1035567&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035567&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035567&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035567&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035567&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035567&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035567&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035567&DEID=10&SQNZNR=8";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/379;Ms_B_1/379;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240707;Deutsch;;Korrespondenz;1 Br. hs.;9;"MS_B_1_379_S_01;MS_B_1_379_S_02;MS_B_1_379_S_03;MS_B_1_379_S_04;MS_B_1_379_S_05;MS_B_1_379_S_06;MS_B_1_379_S_07;MS_B_1_379_X_01_r;MS_B_1_379_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035568;"https://www.helveticarchives.ch/bild.aspx?VEID=1035568&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035568&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035568&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035568&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035568&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035568&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035568&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035568&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035568&DEID=10&SQNZNR=9";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/380;Ms_B_1/380;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240818;Deutsch;;Korrespondenz;1 Br. hs.;7;"MS_B_1_380_S_01;MS_B_1_380_S_02;MS_B_1_380_S_03;MS_B_1_380_S_04;MS_B_1_380_S_05;MS_B_1_380_X_01_r;MS_B_1_380_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035601;"https://www.helveticarchives.ch/bild.aspx?VEID=1035601&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035601&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035601&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035601&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035601&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035601&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035601&DEID=10&SQNZNR=7";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/381;Ms_B_1/381;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240823;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_1_381_S_01;MS_B_1_381_S_02;MS_B_1_381_X_01_r;MS_B_1_381_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035602;"https://www.helveticarchives.ch/bild.aspx?VEID=1035602&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035602&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035602&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035602&DEID=10&SQNZNR=4";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/382;Ms_B_1/382;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240905;Deutsch;;Korrespondenz;1 Br. hs.;8;"MS_B_1_382_S_01;MS_B_1_382_S_02;MS_B_1_382_S_03;MS_B_1_382_S_04;MS_B_1_382_S_05;MS_B_1_382_S_06;MS_B_1_382_X_01_r;MS_B_1_382_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035603;"https://www.helveticarchives.ch/bild.aspx?VEID=1035603&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035603&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035603&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035603&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035603&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035603&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035603&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035603&DEID=10&SQNZNR=8";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/383;Ms_B_1/383;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240909;Französisch;;Korrespondenz;1 Br. hs.;5;"MS_B_1_383_S_01;MS_B_1_383_S_02;MS_B_1_383_S_03;MS_B_1_383_X_01_r;MS_B_1_383_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035604;"https://www.helveticarchives.ch/bild.aspx?VEID=1035604&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035604&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035604&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035604&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035604&DEID=10&SQNZNR=5";hs.;Ouchy-Lausanne;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/384;Ms_B_1/384;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240913;Deutsch;;Korrespondenz;1 Br. hs.;4;"MS_B_1_384_S_01;MS_B_1_384_S_02;MS_B_1_384_X_01_r;MS_B_1_384_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035605;"https://www.helveticarchives.ch/bild.aspx?VEID=1035605&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035605&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035605&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035605&DEID=10&SQNZNR=4";hs.;Ouchy-Lausanne;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/385;Ms_B_1/385;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240915;Französisch;;Korrespondenz;1 Telegramm;3;"MS_B_1_385_S_01;MS_B_1_385_X_01_r;MS_B_1_385_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035606;"https://www.helveticarchives.ch/bild.aspx?VEID=1035606&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035606&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035606&DEID=10&SQNZNR=3";hs.;Lausanne;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/386;Ms_B_1/386;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19240918;Deutsch;;Korrespondenz;1 Telegramm;3;"MS_B_1_386_S_01;MS_B_1_386_X_01_r;MS_B_1_386_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035607;"https://www.helveticarchives.ch/bild.aspx?VEID=1035607&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035607&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035607&DEID=10&SQNZNR=3";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
SLA-RMR-Ms_B_1/387;Ms_B_1/387;;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19241004;Deutsch;;Korrespondenz;1 Br. hs.;10;"MS_B_1_387_S_01;MS_B_1_387_S_02;MS_B_1_387_S_03;MS_B_1_387_S_04;MS_B_1_387_S_05;MS_B_1_387_S_06;MS_B_1_387_S_07;MS_B_1_387_S_08;MS_B_1_387_X_01_r;MS_B_1_387_X_01_v";https://www.helveticarchives.ch/detail.aspx?ID=1035608;"https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1035608&DEID=10&SQNZNR=10";hs.;Sierre;;;Rilke, Rainer Maria;Wunderly-Volkart, Nanny;;;
